word,weighted_share_after,book_mentions,weighted_share_before,era_transition,share_change
neal,9.096219087383486e-05,3.0,3.7064088429400476e-05,2009-2013 to 2014-2018,5.389810244443438e-05
royal,0.00036996958614163804,40.0,0.0003160771501466442,2009-2013 to 2014-2018,5.389243599499384e-05
demands,9.834669166998039e-05,12.0,4.446360392555768e-05,2009-2013 to 2014-2018,5.388308774442271e-05
masked,7.155426408004704e-05,5.0,1.7678398728892588e-05,2009-2013 to 2014-2018,5.387586535115446e-05
august,6.518466820733929e-05,3.0,1.1360142305326915e-05,2009-2013 to 2014-2018,5.382452590201237e-05
locked,0.0001643542320350881,20.0,0.00011056209398359297,2009-2013 to 2014-2018,5.379213805149514e-05
malevolent,0.00012018154176449409,14.0,6.638958240005227e-05,2009-2013 to 2014-2018,5.379195936444181e-05
jin,5.374265294465277e-05,4.0,0.0,2009-2013 to 2014-2018,5.374265294465277e-05
countless,0.00014764293669156214,17.0,9.39271740237649e-05,2009-2013 to 2014-2018,5.371576266779724e-05
intricate,7.664019578239053e-05,9.0,2.292476979216541e-05,2009-2013 to 2014-2018,5.371542599022512e-05
isle,9.68381720758549e-05,7.0,4.314105990026625e-05,2009-2013 to 2014-2018,5.3697112175588653e-05
print,0.00012567313772641364,12.0,7.203972518820719e-05,2009-2013 to 2014-2018,5.363341253820644e-05
dreaming,0.00011871024317002667,12.0,6.510058908656609e-05,2009-2013 to 2014-2018,5.360965408346058e-05
whoever,0.00010574518705992,12.0,5.22654213776736e-05,2009-2013 to 2014-2018,5.34797656822464e-05
market,9.308112580044967e-05,10.0,3.9644695438055404e-05,2009-2013 to 2014-2018,5.343643036239427e-05
genius,0.00015366460957422193,17.0,0.000100318221383651,2009-2013 to 2014-2018,5.334638819057093e-05
sex,9.904620157978501e-05,9.0,4.571421981919097e-05,2009-2013 to 2014-2018,5.333198176059404e-05
deadliest,0.00012460550161359622,14.0,7.127512184276747e-05,2009-2013 to 2014-2018,5.333037977082875e-05
cole,0.00019816308771711505,15.0,0.00014484419375515372,2009-2013 to 2014-2018,5.331889396196132e-05
doom,0.00013084399671973743,15.0,7.756167307395256e-05,2009-2013 to 2014-2018,5.328232364578488e-05
willing,0.00037716727675679503,44.0,0.00032397978383539417,2009-2013 to 2014-2018,5.318749292140086e-05
speak,0.0001561494646839203,16.0,0.00010297093273360927,2009-2013 to 2014-2018,5.3178531950311014e-05
decade,6.538784192499993e-05,8.0,1.2295551832540758e-05,2009-2013 to 2014-2018,5.3092290092459175e-05
mages,8.022631192245503e-05,8.0,2.721021574455637e-05,2009-2013 to 2014-2018,5.301609617789866e-05
miserable,8.720580780137533e-05,10.0,3.420208097653876e-05,2009-2013 to 2014-2018,5.3003726824836564e-05
forge,0.00010192126528905025,12.0,4.8936848698039655e-05,2009-2013 to 2014-2018,5.2984416591010596e-05
serenity,6.031815367419319e-05,3.0,7.426399023301648e-06,2009-2013 to 2014-2018,5.289175465089154e-05
utterly,0.0001344178562702827,16.0,8.159646136279672e-05,2009-2013 to 2014-2018,5.282139490748597e-05
frozen,0.00011609956197741828,13.0,6.327850776024557e-05,2009-2013 to 2014-2018,5.282105421717272e-05
worthy,8.177560972291624e-05,10.0,2.8990506891602906e-05,2009-2013 to 2014-2018,5.278510283131333e-05
bodies,0.00022650487345930354,26.0,0.00017372707979304043,2009-2013 to 2014-2018,5.277779366626311e-05
rival,0.0001762359157786982,21.0,0.0001234696898434223,2009-2013 to 2014-2018,5.27662259352759e-05
facility,7.956634693624513e-05,8.0,2.6860989002129697e-05,2009-2013 to 2014-2018,5.270535793411543e-05
leaving,0.0003765064825473011,45.0,0.00032385266623789646,2009-2013 to 2014-2018,5.265381630940462e-05
justin,0.00020260359115747734,8.0,0.00014999769702194035,2009-2013 to 2014-2018,5.260589413553699e-05
sides,0.00022473417957748145,24.0,0.00017230699068939752,2009-2013 to 2014-2018,5.242718888808393e-05
app,6.092278018715921e-05,6.0,8.534276930796388e-06,2009-2013 to 2014-2018,5.2388503256362826e-05
beginnings,5.235658876127879e-05,6.0,0.0,2009-2013 to 2014-2018,5.235658876127879e-05
industries,5.2344920271506364e-05,3.0,0.0,2009-2013 to 2014-2018,5.2344920271506364e-05
karn,5.227456648797723e-05,3.0,0.0,2009-2013 to 2014-2018,5.227456648797723e-05
increasingly,0.00016813647641521258,20.0,0.00011592080369177787,2009-2013 to 2014-2018,5.221567272343471e-05
stunning,0.0002885598948170141,34.0,0.00023645677406655563,2009-2013 to 2014-2018,5.2103120750458446e-05
uncovers,0.0002121805160462767,25.0,0.00016012574136207658,2009-2013 to 2014-2018,5.205477468420012e-05
stopping,0.00010512772055840783,11.0,5.324507116087341e-05,2009-2013 to 2014-2018,5.188264939753443e-05
await,0.00012582036607657981,15.0,7.397851386357498e-05,2009-2013 to 2014-2018,5.184185221300483e-05
received,7.799071997885067e-05,9.0,2.6186742587541408e-05,2009-2013 to 2014-2018,5.180397739130926e-05
cliff,5.6178335085193015e-05,6.0,4.380860904975539e-06,2009-2013 to 2014-2018,5.1797474180217477e-05
signals,5.6123833092571265e-05,7.0,4.35012366408721e-06,2009-2013 to 2014-2018,5.177370942848406e-05
built,0.00017044577292693743,18.0,0.00011872573724446731,2009-2013 to 2014-2018,5.172003568247012e-05
illustrated,0.00017927696547910012,18.0,0.00012757939234700212,2009-2013 to 2014-2018,5.1697573132098004e-05
rehabilitation,6.0265043674157627e-05,6.0,8.572565855390997e-06,2009-2013 to 2014-2018,5.169247781876663e-05
leaders,0.0001350872284021259,14.0,8.353353461202811e-05,2009-2013 to 2014-2018,5.1553693790097786e-05
roman,0.00015169012960989536,11.0,0.00010014042239741332,2009-2013 to 2014-2018,5.1549707212482035e-05
view,0.0001483917306501158,17.0,9.687374134940251e-05,2009-2013 to 2014-2018,5.151798930071328e-05
restless,8.881492439088417e-05,10.0,3.740985840699358e-05,2009-2013 to 2014-2018,5.140506598389059e-05
jupiter,7.593093378288446e-05,6.0,2.460601558498539e-05,2009-2013 to 2014-2018,5.1324918197899067e-05
moons,7.553471644538483e-05,9.0,2.4230352762562427e-05,2009-2013 to 2014-2018,5.1304363682822405e-05
erdas,5.1221162507945986e-05,5.0,0.0,2009-2013 to 2014-2018,5.1221162507945986e-05
emmy,6.0892386035182443e-05,4.0,9.677204567006957e-06,2009-2013 to 2014-2018,5.1215181468175485e-05
pre-order,5.117331197519909e-05,6.0,0.0,2009-2013 to 2014-2018,5.117331197519909e-05
hierarchy,6.0647381762810286e-05,7.0,9.486517245521066e-06,2009-2013 to 2014-2018,5.116086451728922e-05
likes,0.0001141066154614533,14.0,6.297412392881004e-05,2009-2013 to 2014-2018,5.113249153264325e-05
finally,0.0010427956671512056,117.0,0.0009916660796401493,2009-2013 to 2014-2018,5.1129587511056316e-05
celaena,0.00013621917065215715,4.0,8.510639382657687e-05,2009-2013 to 2014-2018,5.111277682558028e-05
bestseller,0.00017113252031455454,18.0,0.00012004926947028004,2009-2013 to 2014-2018,5.108325084427451e-05
continues,0.00036492407198851213,43.0,0.0003138577930871603,2009-2013 to 2014-2018,5.106627890135183e-05
experiences,0.00010592142666786677,12.0,5.488109321971858e-05,2009-2013 to 2014-2018,5.1040333448148195e-05
perfectly,9.799955678827654e-05,11.0,4.6990826194192686e-05,2009-2013 to 2014-2018,5.100873059408386e-05
repercussions,6.0132589016787845e-05,7.0,9.293538575704168e-06,2009-2013 to 2014-2018,5.0839050441083675e-05
kindness,7.415362414929072e-05,8.0,2.3350453529127927e-05,2009-2013 to 2014-2018,5.080317062016279e-05
thrown,0.00022207588295098757,28.0,0.00017129456760138018,2009-2013 to 2014-2018,5.078131534960739e-05
flawed,6.044923394060062e-05,4.0,9.745539732657072e-06,2009-2013 to 2014-2018,5.070369420794355e-05
abeke,5.065368301747445e-05,6.0,0.0,2009-2013 to 2014-2018,5.065368301747445e-05
rollan,5.065368301747445e-05,6.0,0.0,2009-2013 to 2014-2018,5.065368301747445e-05
realms,0.00011633759780808246,13.0,6.569044875236878e-05,2009-2013 to 2014-2018,5.0647149055713686e-05
scenes,0.00011642503870116281,14.0,6.581487843241167e-05,2009-2013 to 2014-2018,5.061016026875114e-05
throughout,0.00018048865153318276,20.0,0.00012990576096644148,2009-2013 to 2014-2018,5.058289056674128e-05
shatter,0.00015115506963849474,11.0,0.00010061802239620465,2009-2013 to 2014-2018,5.05370472422901e-05
abby,0.0001423770603691484,7.0,9.18414024452817e-05,2009-2013 to 2014-2018,5.053565792386672e-05
novak,6.045419242870751e-05,7.0,9.932669346741273e-06,2009-2013 to 2014-2018,5.052152308196624e-05
sign,0.00016138534329762527,15.0,0.00011088714514221256,2009-2013 to 2014-2018,5.049819815541271e-05
side,0.0008377213008290827,92.0,0.0007872304304997307,2009-2013 to 2014-2018,5.049087032935203e-05
jax,6.34868518865419e-05,5.0,1.3026873722733564e-05,2009-2013 to 2014-2018,5.045997816380833e-05
lucia,7.089643570514057e-05,5.0,2.04407442846881e-05,2009-2013 to 2014-2018,5.0455691420452465e-05
forced,0.0008748173919945865,104.0,0.000824365817838101,2009-2013 to 2014-2018,5.045157415648545e-05
firebird,5.458894355009397e-05,5.0,4.1401694080717485e-06,2009-2013 to 2014-2018,5.0448774142022224e-05
disguise,9.048684612024886e-05,10.0,4.013349241240578e-05,2009-2013 to 2014-2018,5.0353353707843075e-05
retired,5.0293148526318876e-05,6.0,0.0,2009-2013 to 2014-2018,5.0293148526318876e-05
enslaved,9.463230323871552e-05,11.0,4.437072452001902e-05,2009-2013 to 2014-2018,5.02615787186965e-05
lark,5.021456501105807e-05,4.0,0.0,2009-2013 to 2014-2018,5.021456501105807e-05
repair,6.391885527550468e-05,7.0,1.3741480066490662e-05,2009-2013 to 2014-2018,5.017737520901402e-05
famous,0.00013331113422514288,15.0,8.323406201501558e-05,2009-2013 to 2014-2018,5.00770722101273e-05
tiffany,5.4914713569873264e-05,4.0,4.862186169137477e-06,2009-2013 to 2014-2018,5.005252740073579e-05
willa,6.773644156088827e-05,3.0,1.770651364784045e-05,2009-2013 to 2014-2018,5.0029927913047816e-05
crystal,9.148262523571108e-05,9.0,4.146044096502681e-05,2009-2013 to 2014-2018,5.002218427068427e-05
adrian,9.586397501583897e-05,6.0,4.5952310355878654e-05,2009-2013 to 2014-2018,4.9911664659960313e-05
suffering,8.960069696913415e-05,11.0,3.9694832399356355e-05,2009-2013 to 2014-2018,4.9905864569777794e-05
islands,7.808680538529151e-05,7.0,2.8206761806265318e-05,2009-2013 to 2014-2018,4.988004357902619e-05
malandanti,4.9854600251240294e-05,3.0,0.0,2009-2013 to 2014-2018,4.9854600251240294e-05
come,0.0014465548137252342,170.0,0.0013967035632792878,2009-2013 to 2014-2018,4.985125044594638e-05
actor,4.980618732514418e-05,5.0,0.0,2009-2013 to 2014-2018,4.980618732514418e-05
cia,6.905915593216179e-05,4.0,1.9286727917316123e-05,2009-2013 to 2014-2018,4.977242801484566e-05
risk,0.0005787383939466002,65.0,0.0005289720684228529,2009-2013 to 2014-2018,4.9766325523747305e-05
theo,0.00010844103601722681,8.0,5.8696979056030525e-05,2009-2013 to 2014-2018,4.974405696119629e-05
runner,0.00014478323566168147,9.0,9.506215553362063e-05,2009-2013 to 2014-2018,4.972108012806084e-05
sensation,5.9504457454777974e-05,7.0,9.844164585975163e-06,2009-2013 to 2014-2018,4.966029286880281e-05
nine,0.000186818000630988,17.0,0.00013717562233485586,2009-2013 to 2014-2018,4.964237829613213e-05
tested,0.00019938404282225544,23.0,0.000149748003180489,2009-2013 to 2014-2018,4.963603964176644e-05
babel,4.9595527469034246e-05,3.0,0.0,2009-2013 to 2014-2018,4.9595527469034246e-05
cultures,5.418871883108855e-05,5.0,4.60029236889339e-06,2009-2013 to 2014-2018,4.958842646219516e-05
dao,4.9515730260901706e-05,3.0,0.0,2009-2013 to 2014-2018,4.9515730260901706e-05
desert,0.00021250594198218687,20.0,0.00016299547498606378,2009-2013 to 2014-2018,4.951046699612309e-05
boat,6.966632374008226e-05,5.0,2.02341975946622e-05,2009-2013 to 2014-2018,4.943212614542006e-05
penelope,0.00011401239001959674,8.0,6.470201096312086e-05,2009-2013 to 2014-2018,4.931037905647588e-05
tea,0.00011572998470769786,4.0,6.642095487535537e-05,2009-2013 to 2014-2018,4.9309029832342487e-05
rid,0.00012336189957616687,14.0,7.405312113906397e-05,2009-2013 to 2014-2018,4.93087784371029e-05
remain,0.0001754156223245954,21.0,0.00012611263343674246,2009-2013 to 2014-2018,4.9302988887852935e-05
empress,7.248080305106211e-05,6.0,2.325977967497005e-05,2009-2013 to 2014-2018,4.9221023376092066e-05
assassins,0.00013895922237743718,16.0,8.982146866366328e-05,2009-2013 to 2014-2018,4.91377537137739e-05
hero,0.00039905799168844016,39.0,0.0003499218043668536,2009-2013 to 2014-2018,4.9136187321586545e-05
decay,5.315488156535215e-05,4.0,4.021780762600142e-06,2009-2013 to 2014-2018,4.913310080275201e-05
standing,0.00018070932281992585,20.0,0.00013161994526485638,2009-2013 to 2014-2018,4.9089377555069474e-05
brutality,6.660118577927843e-05,8.0,1.7549983259194857e-05,2009-2013 to 2014-2018,4.905120252008358e-05
opposite,8.985437685032903e-05,11.0,4.081224569814831e-05,2009-2013 to 2014-2018,4.904213115218072e-05
joined,0.00013562257322791488,17.0,8.661427599286948e-05,2009-2013 to 2014-2018,4.9008297235045403e-05
builds,7.580424626406721e-05,9.0,2.68259713198325e-05,2009-2013 to 2014-2018,4.8978274944234715e-05
wields,6.717296399257404e-05,8.0,1.837177545703476e-05,2009-2013 to 2014-2018,4.880118853553928e-05
ark,4.878856644401192e-05,3.0,0.0,2009-2013 to 2014-2018,4.878856644401192e-05
account,7.317776176189382e-05,8.0,2.4463455078853e-05,2009-2013 to 2014-2018,4.8714306683040815e-05
lady,0.0002655114485373252,30.0,0.0002169518752637729,2009-2013 to 2014-2018,4.8559573273552293e-05
revolution,0.00014349301156159697,16.0,9.500241408139748e-05,2009-2013 to 2014-2018,4.849059748019949e-05
cousins,9.587183445990857e-05,7.0,4.7440495109533693e-05,2009-2013 to 2014-2018,4.843133935037487e-05
kill,0.0007306755567047036,78.0,0.0006823188823318892,2009-2013 to 2014-2018,4.835667437281437e-05
wounds,7.916130901629534e-05,9.0,3.086734258964936e-05,2009-2013 to 2014-2018,4.829396642664598e-05
valek,5.219574946933058e-05,3.0,3.901959761358137e-06,2009-2013 to 2014-2018,4.829378970797244e-05
maven,4.815890130387342e-05,3.0,0.0,2009-2013 to 2014-2018,4.815890130387342e-05
civil,0.00014931123304387544,16.0,0.00010115687642670766,2009-2013 to 2014-2018,4.8154356617167776e-05
retelling,6.618960287843944e-05,7.0,1.8115272464086532e-05,2009-2013 to 2014-2018,4.8074330414352916e-05
reach,0.0002629427848744323,32.0,0.00021486907922765711,2009-2013 to 2014-2018,4.807370564677521e-05
zone,8.800563247082067e-05,8.0,3.993233655668911e-05,2009-2013 to 2014-2018,4.8073295914131556e-05
norse,7.400922001206377e-05,8.0,2.5955296478448313e-05,2009-2013 to 2014-2018,4.805392353361546e-05
believing,9.910419113377946e-05,11.0,5.105738632253601e-05,2009-2013 to 2014-2018,4.8046804811243454e-05
hamilton,7.939315981740012e-05,3.0,3.136505424316869e-05,2009-2013 to 2014-2018,4.802810557423143e-05
mytica,7.857537208619271e-05,6.0,3.0593906775994335e-05,2009-2013 to 2014-2018,4.798146531019837e-05
seize,6.177497348429611e-05,7.0,1.385122075280126e-05,2009-2013 to 2014-2018,4.7923752731494853e-05
painful,0.00011989184226720132,13.0,7.201389543523447e-05,2009-2013 to 2014-2018,4.787794683196685e-05
picket,5.1763883338385543e-05,4.0,3.891057185299902e-06,2009-2013 to 2014-2018,4.7872826153085645e-05
thing,0.0011695175712544215,119.0,0.0011216489674087215,2009-2013 to 2014-2018,4.786860384569996e-05
elemental,0.00014203689706182923,15.0,9.42062923089358e-05,2009-2013 to 2014-2018,4.783060475289343e-05
show,0.00035590306292120245,41.0,0.00030807608406875213,2009-2013 to 2014-2018,4.782697885245032e-05
weaves,8.963809822731553e-05,11.0,4.190807081299587e-05,2009-2013 to 2014-2018,4.773002741431967e-05
sera,9.565085470748612e-05,5.0,4.7939153562927914e-05,2009-2013 to 2014-2018,4.771170114455821e-05
burden,5.50379021820806e-05,7.0,7.347492119572443e-06,2009-2013 to 2014-2018,4.769041006250815e-05
extinction,9.054101754806023e-05,10.0,4.288067655436208e-05,2009-2013 to 2014-2018,4.766034099369814e-05
darkly,0.00011372988789226313,14.0,6.610104402543161e-05,2009-2013 to 2014-2018,4.7628843866831514e-05
spirit,0.0004298665045360176,34.0,0.0003822940601904162,2009-2013 to 2014-2018,4.7572444345601395e-05
seen,0.0005476707205197038,63.0,0.0005001920535973493,2009-2013 to 2014-2018,4.747866692235447e-05
fowler,4.7462562822566995e-05,4.0,0.0,2009-2013 to 2014-2018,4.7462562822566995e-05
artim,8.777237289218395e-05,4.0,4.031541133858555e-05,2009-2013 to 2014-2018,4.74569615535984e-05
unwanteds,8.294641945054971e-05,7.0,3.549575603009401e-05,2009-2013 to 2014-2018,4.74506634204557e-05
ask,0.00016084399470852153,17.0,0.00011345640955213504,2009-2013 to 2014-2018,4.738758515638649e-05
finale,0.00017414298002971581,20.0,0.00012676990790213777,2009-2013 to 2014-2018,4.737307212757805e-05
chains,6.96279730579389e-05,8.0,2.2288028120526792e-05,2009-2013 to 2014-2018,4.7339944937412106e-05
reviews,0.00016603460839382977,18.0,0.00011871613155483996,2009-2013 to 2014-2018,4.731847683898981e-05
adding,5.095869533566043e-05,6.0,3.658651182888375e-06,2009-2013 to 2014-2018,4.730004415277205e-05
paladin,5.6970875787585436e-05,3.0,9.769543591690452e-06,2009-2013 to 2014-2018,4.720133219589498e-05
oliver,0.00011603822320564235,10.0,6.88671003068598e-05,2009-2013 to 2014-2018,4.7171122898782554e-05
field,0.00011665762031775104,13.0,6.950103168475887e-05,2009-2013 to 2014-2018,4.715658863299217e-05
offered,0.00010588992062100645,12.0,5.8844301612857276e-05,2009-2013 to 2014-2018,4.704561900814917e-05
horrors,0.00014750450042579554,18.0,0.00010048948460661563,2009-2013 to 2014-2018,4.701501581917992e-05
ice,0.00017254577511935438,17.0,0.00012561630807670114,2009-2013 to 2014-2018,4.692946704265325e-05
spire,5.1620333067733574e-05,3.0,4.777746545421284e-06,2009-2013 to 2014-2018,4.684258652231229e-05
courts,5.130042291535872e-05,5.0,4.463435871385032e-06,2009-2013 to 2014-2018,4.6836987043973685e-05
floor,7.220949567905516e-05,8.0,2.5384011445491906e-05,2009-2013 to 2014-2018,4.6825484233563254e-05
heartwarming,6.370190443556383e-05,6.0,1.688206141863363e-05,2009-2013 to 2014-2018,4.68198430169302e-05
reflection,6.391856923208334e-05,7.0,1.7169932894379833e-05,2009-2013 to 2014-2018,4.6748636337703505e-05
hundred,0.0002568462066843525,30.0,0.0002101809884288209,2009-2013 to 2014-2018,4.666521825553158e-05
tell,0.0004524743140168325,51.0,0.0004058151090736238,2009-2013 to 2014-2018,4.665920494320873e-05
partner,0.00012036409338655496,15.0,7.37184457071075e-05,2009-2013 to 2014-2018,4.6645647679447466e-05
cast,0.0002985619638916624,35.0,0.00025192025036484776,2009-2013 to 2014-2018,4.664171352681466e-05
entertain,5.507392975967654e-05,7.0,8.602392645834139e-06,2009-2013 to 2014-2018,4.6471537113842406e-05
neighborhood,7.124931362621631e-05,6.0,2.4919920906924292e-05,2009-2013 to 2014-2018,4.632939271929202e-05
viking,7.007231833456172e-05,4.0,2.3773229109223625e-05,2009-2013 to 2014-2018,4.6299089225338095e-05
sacrifices,0.00011760512279751079,13.0,7.131984574028748e-05,2009-2013 to 2014-2018,4.628527705722331e-05
suffered,8.241460907305889e-05,10.0,3.6160908800427314e-05,2009-2013 to 2014-2018,4.6253700272631575e-05
arise,5.525038942898052e-05,7.0,8.997194598662429e-06,2009-2013 to 2014-2018,4.625319483031809e-05
maps,7.272243824132111e-05,8.0,2.6519961347711755e-05,2009-2013 to 2014-2018,4.620247689360935e-05
fierce,0.0001967932029454716,24.0,0.0001505929687009427,2009-2013 to 2014-2018,4.620023424452892e-05
