data_driven_era,book_share,rating_share,bbe_vote_share,series_flag,title_clean,primary_author
1997-2008,0.12556732223903178,0.8578847244619414,0.9652158427126372,series,If You Take a Mouse to School,Laura Joffe Numeroff
1997-2008,0.1260716086737267,0.8583236482933838,0.9652870779313293,series,How to Train Your Dragon,Cressida Cowell
1997-2008,0.12657589510842157,0.8587592569901475,0.9654936600655364,standalone,Sunshine,Robin McKinley
1997-2008,0.12708018154311648,0.8591919111458294,0.9656717481122667,series,Found,Margaret Peterson Haddix
1997-2008,0.1275844679778114,0.8596239488027816,0.9656788716341359,series,The Seeing Stone,Tony DiTerlizzi
1997-2008,0.1280887544125063,0.8600544510289352,0.9657999715059126,series,Ninth Key,Jenny Carroll
1997-2008,0.12859304084720122,0.8604840459550716,0.9658997008120815,series,A Dangerous Path,Erin Hunter
1997-2008,0.12909732728189613,0.8609117564888643,0.9660208006838581,series,Airhead,Meg Cabot
1997-2008,0.129601613716591,0.8613339185340898,0.9660635418150734,series,Ironside,Holly Black
1997-2008,0.13010590015128592,0.8617541147626111,0.9661917652087192,series,Reunion,Jenny Carroll
1997-2008,0.13061018658598084,0.8621731361539305,0.9663128650804957,series,Haunted,Meg Cabot
1997-2008,0.13111447302067575,0.8625862368310346,0.9663484826898419,series,The Dead and the Gone,Susan Beth Pfeffer
1997-2008,0.13161875945537066,0.8629953128183183,0.966419717908534,series,Mister Monday,Garth Nix
1997-2008,0.13212304589006554,0.8634009108222025,0.966519447214703,series,The Dragon Heir,Cinda Williams Chima
1997-2008,0.13262733232476046,0.8638021351747212,0.9666405470864795,series,Darkest Hour,Jenny Carroll
1997-2008,0.13313161875945537,0.8642025801797891,0.9668115116113406,series,Eighth Grade Bites,Heather Brewer
1997-2008,0.13363590519415028,0.8646020248284279,0.9668328821769483,series,Industrial Magic,Kelley Armstrong
1997-2008,0.1341401916288452,0.865000003838577,0.9668471292206867,series,The Wrath of Mulgarath,Tony DiTerlizzi
1997-2008,0.1346444780635401,0.865397354717945,0.966889870351902,series,Peter and the Shadow Thieves,Dave Barry
1997-2008,0.13514876449823499,0.8657937750331927,0.9670537113548938,series,Green Rider,Kristen Britain
1997-2008,0.1356530509329299,0.866189288048423,0.9670608348767631,series,"Absolute Boyfriend, Vol. 1",Yuu Watase
1997-2008,0.1361573373676248,0.8665822187482196,0.9670750819205015,series,The Ironwood Tree,Tony DiTerlizzi
1997-2008,0.13666162380231972,0.8669714969838439,0.9671748112266705,series,Midnight,Erin Hunter
1997-2008,0.13716591023701463,0.8673592746848243,0.9672317994016242,standalone,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton
1997-2008,0.13767019667170954,0.8677462963024569,0.967395640404616,series,River Secrets,Shannon Hale
1997-2008,0.13817448310640443,0.8681330620149565,0.9674526285795697,series,Just Ella,Margaret Peterson Haddix
1997-2008,0.13867876954109934,0.8685190251159023,0.9676378401481692,series,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice",Christopher Pike
1997-2008,0.13918305597579425,0.8689038366437493,0.9676948283231229,series,Tunnels of Blood,Darren Shan
1997-2008,0.13968734241048916,0.8692857168946173,0.9679512751104146,series,The King of Attolia,Megan Whalen Turner
1997-2008,0.14019162884518407,0.8696596524543082,0.9684143040319134,blockbuster_franchise,"Eragon, Eldest & Brisingr",Christopher Paolini
1997-2008,0.14069591527987896,0.8700291329382732,0.9684285510756518,series,Lucinda's Secret,Tony DiTerlizzi
1997-2008,0.14120020171457387,0.8703968337183581,0.9684499216412594,series,Gregor and the Marks of Secret,Suzanne Collins
1997-2008,0.14170448814926878,0.8707563804303389,0.9685995156005129,blockbuster_franchise,Harry Potter Collection,J.K. Rowling
1997-2008,0.1422087745839637,0.8711141241743366,0.9686208861661205,series,The Gruffalo,Julia Donaldson
1997-2008,0.1427130610186586,0.8714657959874494,0.9687491095597663,series,Succubus on Top,Richelle Mead
1997-2008,0.14321734745335352,0.871815525247961,0.9688987035190199,series,Everlost,Neal Shusterman
1997-2008,0.1437216338880484,0.8721649288110306,0.968905827040889,series,Bear Snores On,Karma Wilson
1997-2008,0.1442259203227433,0.8725140648369155,0.9689556916939736,series,Vampire Mountain,Darren Shan
1997-2008,0.14473020675743822,0.872861921337135,0.9690198033907964,series,Tris's Book,Tamora Pierce
1997-2008,0.14523449319213314,0.8732072187860237,0.9690910386094885,series,City of the Beasts,Isabel Allende
1997-2008,0.14573877962682805,0.8735505504182083,0.9690981621313578,series,"Kamisama Kiss, Vol. 1",Julietta Suzuki
1997-2008,0.14624306606152296,0.8738928351657576,0.969140903262573,standalone,Ella Minnow Pea: A Novel in Letters,Mark Dunn
1997-2008,0.14674735249621784,0.8742317233542677,0.9691978914375267,series,The Lost City of Faar,D.J. MacHale
1997-2008,0.14725163893091275,0.8745660983067943,0.9692548796124804,series,The Never War,D.J. MacHale
1997-2008,0.14775592536560767,0.8748997171759734,0.9693261148311725,series,Moonrise,Erin Hunter
1997-2008,0.14826021180030258,0.8752317540861477,0.969475708790426,standalone,A Mango-Shaped Space,Wendy Mass
1997-2008,0.1487644982349975,0.8755614645860215,0.969511326399772,standalone,Tangerine,Edward Bloor
1997-2008,0.14926878466969237,0.8758905469551139,0.9695398204872488,series,Briar's Book,Tamora Pierce
1997-2008,0.14977307110438728,0.8762195013716398,0.9696680438808947,series,The Secret Hour,Scott Westerfeld
1997-2008,0.1502773575390822,0.8765466644522343,0.9697179085339792,series,The Fire Within,Chris d'Lacey
1997-2008,0.1507816439737771,0.8768730714494809,0.9697606496651945,series,The Prophet of Yonwood,Jeanne DuPrau
1997-2008,0.15128593040847202,0.877198245449268,0.96998147884314,series,Son of the Shadows,Juliet Marillier
1997-2008,0.15179021684316693,0.8775233496567463,0.9700313434962246,series,Trials of Death,Darren Shan
1997-2008,0.15229450327786181,0.8778482444872975,0.970045590539963,blockbuster_franchise,Selections from Harry Potter and the Order of the Phoenix: Piano Solos,John Williams
1997-2008,0.15279878971255673,0.8781717318396166,0.9701666904117395,series,Vampire Kisses: The Beginning,Ellen Schreiber
1997-2008,0.15330307614725164,0.8784950330791117,0.9702165550648241,series,House of Many Ways,Diana Wynne Jones
1997-2008,0.15380736258194655,0.8788161009647182,0.9702592961960393,series,Among the Impostors,Margaret Peterson Haddix
1997-2008,0.15431164901664146,0.8791367152003159,0.9703020373272546,series,Daja's Book,Tamora Pierce
1997-2008,0.15481593545133637,0.8794530721050633,0.9703234078928622,series,Polgara the Sorceress,David Eddings
1997-2008,0.15532022188603126,0.8797674631931065,0.970351901980339,series,Running with the Demon,Terry Brooks
1997-2008,0.15582450832072617,0.8800815983760167,0.9703732725459467,standalone,The Supernaturalist,Eoin Colfer
1997-2008,0.15632879475542108,0.8803949658435276,0.9704801253739849,series,Succubus Dreams,Richelle Mead
1997-2008,0.156833081190116,0.880708158830266,0.9706582134207152,series,Wildwood Dancing,Juliet Marillier
1997-2008,0.1573373676248109,0.8810177691451412,0.9707080780737997,series,Night of the Soul Stealer,Joseph Delaney
1997-2008,0.1578416540595058,0.8813268909138533,0.9707650662487534,series,Curse of the Bane,Joseph Delaney
1997-2008,0.1583459404942007,0.8816357567774322,0.9708220544237071,series,Sunset,Erin Hunter
1997-2008,0.1588502269288956,0.8819445993769083,0.9708790425986608,series,The Vampire Prince,Darren Shan
1997-2008,0.15935451336359052,0.8822511853583924,0.9709574013392221,series,Dawn,Erin Hunter
1997-2008,0.15985879979828543,0.8825570268885805,0.9709645248610913,series,"Runaways, Vol. 1: Pride and Joy",Brian K. Vaughan
1997-2008,0.16036308623298035,0.8828620076469572,0.9709787719048297,series,The Frog Princess,E.D. Baker
1997-2008,0.16086737266767523,0.8831660927373681,0.9710001424704374,series,Survivor In Death,J.D. Robb
1997-2008,0.16137165910237014,0.8834696194893069,0.9711426129078217,series,Dragon Slippers,Jessica Day George
1997-2008,0.16187594553706505,0.8837729136002156,0.9711782305171677,series,Touching Spirit Bear,Ben Mikaelsen
1997-2008,0.16238023197175996,0.8840759983341971,0.971220971648383,series,Innocent in Death,J.D. Robb
1997-2008,0.16288451840645488,0.8843747210488648,0.9712637127795982,series,"Death Note, Vol. 3: Hard Run",Tsugumi Ohba
1997-2008,0.16338880484114976,0.884673152962245,0.9713278244764212,blockbuster_franchise,Eragon & Eldest,Christopher Paolini
1997-2008,0.16389309127584467,0.8849715150833161,0.9713776891295056,series,James Potter and the Hall of Elders' Crossing,G. Norman Lippert
1997-2008,0.16439737771053958,0.8852698306761811,0.9715201595668899,series,Abarat,Clive Barker
1997-2008,0.1649016641452345,0.88556740181775,0.9716127653511897,series,Laskar Pelangi,Andrea Hirata
1997-2008,0.1654059505799294,0.8858628908220997,0.9717053711354894,standalone,Jinx,Meg Cabot
1997-2008,0.16591023701462432,0.8861574725264321,0.9717908533979199,series,Disney After Dark,Ridley Pearson
1997-2008,0.1664145234493192,0.8864516354769103,0.9718193474853968,series,The Candy Shop War,Brandon Mull
1997-2008,0.1669188098840141,0.8867445421658261,0.9718549650947429,standalone,Milkweed,Jerry Spinelli
1997-2008,0.16742309631870902,0.8870367276675487,0.9719119532696965,series,"Death Note, Vol. 4: Love",Tsugumi Ohba
1997-2008,0.16792738275340394,0.8873279011807905,0.9719262003134349,series,Drowned Wednesday,Garth Nix
1997-2008,0.16843166918809885,0.8876186443081266,0.9719831884883886,series,Kissing Coffins,Ellen Schreiber
1997-2008,0.16893595562279376,0.887908701144424,0.97206154722895,series,The Coffin Club,Ellen Schreiber
1997-2008,0.16944024205748864,0.8881980367935283,0.9721114118820344,series,The Capture,Kathryn Lasky
1997-2008,0.16994452849218356,0.8884863371900485,0.9721826471007265,series,Things Not Seen,Andrew Clements
1997-2008,0.17044881492687847,0.8887739745596333,0.972296623450634,series,Playing with Fire,Derek Landy
1997-2008,0.17095310136157338,0.8890613327599818,0.9723678586693261,series,Dance with a Vampire,Ellen Schreiber
1997-2008,0.1714573877962683,0.8893471671615834,0.9723749821911953,series,Grim Tuesday,Garth Nix
1997-2008,0.17196167423096317,0.8896319430464981,0.9723821057130645,series,Marked / Betrayed / Chosen / Untamed,P.C. Cast
1997-2008,0.17246596066565809,0.8899166724032067,0.9724390938880182,series,The Diamond of Darkhold,Jeanne DuPrau
1997-2008,0.172970247100353,0.8901988078124301,0.9726599230659638,series,The Naming,Alison Croggon
1997-2008,0.1734745335350479,0.890480815269087,0.9727026641971791,series,Hunters of the Dusk,Darren Shan
1997-2008,0.17397881996974282,0.8907617409449539,0.9727454053283944,series,Crown Duel,Sherwood Smith
1997-2008,0.17448310640443773,0.8910422711310697,0.9727881464596096,series,Ninth Grade Slays,Heather Brewer
1997-2008,0.17498739283913262,0.8913221266581984,0.9728095170252172,series,First Among Sequels,Jasper Fforde
1997-2008,0.17549167927382753,0.8916017495442969,0.9728380111126941,series,The Pilgrims of Rayne,D.J. MacHale
1997-2008,0.17599596570852244,0.8918803371778117,0.9729234933751246,series,Peeps,Scott Westerfeld
1997-2008,0.17650025214321735,0.8921584827933693,0.9729804815500783,series,Once Upon a Marigold,Jean Ferris
1997-2008,0.17700453857791226,0.8924360351743001,0.973037469725032,series,Among the Betrayed,Margaret Peterson Haddix
1997-2008,0.17750882501260717,0.8927131106411194,0.9730802108562473,series,Icefire,Chris d'Lacey
1997-2008,0.17801311144730206,0.8929897324579299,0.9731799401624163,series,Raven's Gate,Anthony Horowitz
1997-2008,0.17851739788199697,0.8932655400311352,0.97323692833737,series,Book of Shadows,Cate Tiernan
1997-2008,0.17902168431669188,0.8935405217286838,0.9733081635560621,series,Vampireville,Ellen Schreiber
1997-2008,0.1795259707513868,0.8938139330992794,0.9733580282091466,standalone,Pay It Forward,Catherine Ryan Hyde
1997-2008,0.1800302571860817,0.8940869489801239,0.973372275252885,series,The Cross of Lead,Avi
1997-2008,0.1805345436207766,0.894359313466084,0.9733865222966235,standalone,Coraline,P. Craig Russell
1997-2008,0.1810388300554715,0.8946314918392202,0.9734363869497079,series,Airborn,Kenneth Oppel
1997-2008,0.1815431164901664,0.8949031584020902,0.9734791280809232,series,Allies of the Night,Darren Shan
1997-2008,0.18204740292486132,0.8951743015226425,0.9735574868214846,series,"If You're Reading This, It's Too Late",Pseudonymous Bosch
1997-2008,0.18255168935955624,0.895444386126508,0.973571733865223,standalone,Disney Snow White and the Seven Dwarfs (A Little Golden Book),Walt Disney Company
1997-2008,0.18305597579425115,0.8957139589201073,0.9736144749964383,series,The Rivers of Zadaa,D.J. MacHale
1997-2008,0.18356026222894603,0.8959803794277491,0.9736785866932611,series,The Masterharper of Pern,Anne McCaffrey
1997-2008,0.18406454866364094,0.8962457414187041,0.9737213278244764,series,Street Magic,Tamora Pierce
1997-2008,0.18456883509833585,0.8965109056647835,0.9737711924775609,series,Killers of the Dawn,Darren Shan
1997-2008,0.18507312153303077,0.8967747205928884,0.9737854395212994,series,"Full Moon o Sagashite, Vol. 1",Arina Tanemura
1997-2008,0.18557740796772568,0.8970376514850792,0.9738994158712068,series,The Initiation / The Captive Part I,L.J. Smith
1997-2008,0.18608169440242056,0.8973004544247033,0.9739706510898989,series,Numbers,Rachel Ward
1997-2008,0.18658598083711547,0.8975628386104733,0.9739991451773757,series,The Gates of Rome,Conn Iggulden
1997-2008,0.18709026727181038,0.8978238385821143,0.9740490098304602,series,Black Water,D.J. MacHale
1997-2008,0.1875945537065053,0.8980833147550084,0.974077503917937,series,Skellig,David Almond
1997-2008,0.1880988401412002,0.8983423954381513,0.9741986037897137,series,Wolf Brother,Michelle Paver
1997-2008,0.18860312657589512,0.8986011504238521,0.9742983330958827,series,The Faceless Ones,Derek Landy
1997-2008,0.18910741301059,0.8988596262403169,0.9743410742270979,series,The Reality Bug,D.J. MacHale
1997-2008,0.18961169944528491,0.8991169272195798,0.9743553212708363,series,Charlie Bone and the Time Twister,Jenny Nimmo
1997-2008,0.19011598587997983,0.8993740769821731,0.9743838153583132,series,Molly Moon's Incredible Book of Hypnotism,Georgia Byng
1997-2008,0.19062027231467474,0.8996311104242514,0.9744764211426129,series,Deadly Little Secret,Laurie Faria Stolarz
1997-2008,0.19112455874936965,0.8998880973381237,0.9745334093175666,series,The Tail of Emily Windsnap,Liz Kessler
1997-2008,0.19162884518406456,0.9001450726199445,0.9745832739706511,standalone,The Tiger Rising,Kate DiCamillo
1997-2008,0.19213313161875945,0.9004014546671385,0.9745903974925203,series,Charlie Bone and the Hidden King,Jenny Nimmo
1997-2008,0.19263741805345436,0.9006569526784183,0.9745975210143896,series,"Black Butler, Vol. 3",Yana Toboso
1997-2008,0.19314170448814927,0.900912450689698,0.9746046445362587,series,Charlie Bone and the Invisible Boy,Jenny Nimmo
1997-2008,0.19364599092284418,0.9011672856740421,0.9746331386237356,series,Shatterglass,Tamora Pierce
1997-2008,0.1941502773575391,0.9014208760288753,0.9746830032768201,series,The Sight,Erin Hunter
1997-2008,0.19465456379223398,0.9016740476298544,0.974711497364297,series,Alcatraz Versus the Evil Librarians,Brandon Sanderson
1997-2008,0.1951588502269289,0.9019271378064728,0.9747186208861661,blockbuster_franchise,Lyra's Oxford,Philip Pullman
1997-2008,0.1956631366616238,0.9021800302382158,0.974747114973643,series,Magic Steps,Tamora Pierce
1997-2008,0.1961674230963187,0.90243200373789,0.9747613620173814,series,Peter and the Secret of Rundoon,Dave Barry
1997-2008,0.19667170953101362,0.9026824301747141,0.9748041031485967,series,The Unusual Suspects,Michael Buckley
1997-2008,0.19717599596570853,0.9029327868192293,0.9748468442798119,series,Raven Rise,D.J. MacHale
1997-2008,0.19768028240040342,0.9031826781816842,0.9748967089328964,series,Sapphique,Catherine Fisher
1997-2008,0.19818456883509833,0.9034312318582163,0.9749109559766348,series,The Compound,S.A. Bodeen
1997-2008,0.19868885526979324,0.9036793551488427,0.9749750676734578,series,"Death Note, Vol. 5: Whiteout",Tsugumi Ohba
1997-2008,0.19919314170448815,0.9039273039586966,0.9749821911953269,series,Sir Thursday,Garth Nix
1997-2008,0.19969742813918306,0.9041737638659579,0.9750106852828038,series,The Quillan Games,D.J. MacHale
1997-2008,0.20020171457387798,0.9044201074527043,0.9750747969796267,series,Starlight,Erin Hunter
1997-2008,0.20070600100857286,0.9046658345407209,0.9751246616327112,blockbuster_franchise,Twilight,Erin Hunter
1997-2008,0.20121028744326777,0.9049109916582139,0.975352614332526,series,The Forbidden Game,L.J. Smith
1997-2008,0.20171457387796268,0.9051560091910887,0.9754238495512181,series,The Lake of Souls,Darren Shan
1997-2008,0.2022188603126576,0.9054009104034486,0.9755378259011255,series,The Declaration,Gemma Malley
1997-2008,0.2027231467473525,0.9056451951170789,0.9755449494229947,series,Lady Friday,Garth Nix
1997-2008,0.2032274331820474,0.9058885143704342,0.9755734435104716,series,The Dark Hills Divide,Patrick Carman
1997-2008,0.2037317196167423,0.906131566086605,0.9756019375979484,series,Cold Fire,Tamora Pierce
